Room,Building,,Contract Status Date,,,Class Year,,College,,,
166,SCULLY,,,"Apr 12, 2013 12:06:07 PM",,2014,UPPER,,,,
164,SCULLY,,,"Apr 12, 2013 12:06:58 PM",,2014,UPPER,,,,
164,SCULLY,,,"Apr 12, 2013 12:06:58 PM",,2015,UPPER,,,,
080,PATTON,,,"Apr 12, 2013 12:31:21 PM",,2014,UPPER,,,,
080,PATTON,,,"Apr 12, 2013 12:31:21 PM",,2014,UPPER,,,,
080,PATTON,,,"Apr 12, 2013 12:31:21 PM",,2015,UPPER,,,,
316,PYNE,,,"Apr 12, 2013 12:31:23 PM",,2014,UPPER,,,,
312,FOULKE,,,"Apr 12, 2013 12:35:09 PM",,2014,UPPER,,,,
312,FOULKE,,,"Apr 12, 2013 12:35:09 PM",,2015,UPPER,,,,
312,FOULKE,,,"Apr 12, 2013 12:35:09 PM",,2014,UPPER,,,,
360,SCULLY,,,"Apr 12, 2013 12:45:02 PM",,2014,UPPER,,,,
642,PYNE,,,"Apr 12, 2013 12:46:04 PM",,2015,UPPER,,,,
642,PYNE,,,"Apr 12, 2013 12:46:04 PM",,2014,UPPER,,,,
512,LAUGHLIN,,,"Apr 12, 2013 12:57:16 PM",,2014,UPPER,,,,
512,LAUGHLIN,,,"Apr 12, 2013 12:57:16 PM",,2015,UPPER,,,,
306,DOD,,,"Apr 12, 2013 1:04:06 PM",,2014,UPPER,,,,
T03,PATTON,,,"Apr 12, 2013 1:08:03 PM",,2014,UPPER,,,,
T03,PATTON,,,"Apr 12, 2013 1:08:03 PM",,2015,UPPER,,,,
T03,PATTON,,,"Apr 12, 2013 1:08:03 PM",,2015,UPPER,,,,
142,LITTLE,,,"Apr 12, 2013 1:15:45 PM",,2015,UPPER,,,,
142,LITTLE,,,"Apr 12, 2013 1:15:45 PM",,2014,UPPER,,,,
142,LITTLE,,,"Apr 12, 2013 1:15:45 PM",,2015,UPPER,,,,
142,LITTLE,,,"Apr 12, 2013 1:15:45 PM",,2014,UPPER,,,,
222,PYNE,,,"Apr 12, 2013 1:18:46 PM",,2014,UPPER,,,,
522,LAUGHLIN,,,"Apr 12, 2013 1:24:31 PM",,2014,UPPER,,,,
522,LAUGHLIN,,,"Apr 12, 2013 1:24:31 PM",,2015,UPPER,,,,
272,SCULLY,,,"Apr 12, 2013 1:30:14 PM",,2014,UPPER,,,,
272,SCULLY,,,"Apr 12, 2013 1:30:14 PM",,2015,UPPER,,,,
353,SCULLY,,,"Apr 12, 2013 1:33:49 PM",,2014,UPPER,,,,
353,SCULLY,,,"Apr 12, 2013 1:33:49 PM",,2015,UPPER,,,,
212,PYNE,,,"Apr 12, 2013 1:45:17 PM",,2015,UPPER,,,,
076,PATTON,,,"Apr 12, 2013 1:48:02 PM",,2015,UPPER,,,,
076,PATTON,,,"Apr 12, 2013 1:48:02 PM",,2014,UPPER,,,,
076,PATTON,,,"Apr 12, 2013 1:48:02 PM",,2015,UPPER,,,,
122,CUYLER,,,"Apr 12, 2013 1:49:46 PM",,2014,UPPER,,,,
122,CUYLER,,,"Apr 12, 2013 1:49:46 PM",,2015,UPPER,,,,
122,CUYLER,,,"Apr 12, 2013 1:49:46 PM",,2015,UPPER,,,,
060,PATTON,,,"Apr 12, 2013 1:53:52 PM",,2014,UPPER,,,,
060,PATTON,,,"Apr 12, 2013 1:53:52 PM",,2015,UPPER,,,,
060,PATTON,,,"Apr 12, 2013 1:53:52 PM",,2015,UPPER,,,,
060,PATTON,,,"Apr 12, 2013 1:53:52 PM",,2015,UPPER,,,,
141,HENRY,,,"Apr 12, 2013 1:57:51 PM",,2014,UPPER,,,,
141,HENRY,,,"Apr 12, 2013 1:57:51 PM",,2015,UPPER,,,,
141,HENRY,,,"Apr 12, 2013 1:57:51 PM",,2015,UPPER,,,,
141,HENRY,,,"Apr 12, 2013 1:57:51 PM",,2015,UPPER,,,,
422,1903,,,"Apr 12, 2013 2:03:33 PM",,2014,UPPER,,,,
422,1903,,,"Apr 12, 2013 2:03:33 PM",,2015,UPPER,,,,
422,1903,,,"Apr 12, 2013 2:03:33 PM",,2015,UPPER,,,,
422,1903,,,"Apr 12, 2013 2:03:33 PM",,2015,UPPER,,,,
123,LITTLE,,,"Apr 12, 2013 2:14:03 PM",,2014,UPPER,,,,
123,LITTLE,,,"Apr 12, 2013 2:14:03 PM",,2015,UPPER,,,,
123,LITTLE,,,"Apr 12, 2013 2:14:03 PM",,2015,UPPER,,,,
123,LITTLE,,,"Apr 12, 2013 2:14:03 PM",,2015,UPPER,,,,
224,1901,,,"Apr 12, 2013 2:30:00 PM",,2014,UPPER,,,,
301,1901,,,"Apr 12, 2013 2:33:36 PM",,2014,UPPER,,,,
301,1901,,,"Apr 12, 2013 2:33:36 PM",,2015,UPPER,,,,
301,1901,,,"Apr 12, 2013 2:33:36 PM",,2015,UPPER,,,,
301,1901,,,"Apr 12, 2013 2:33:36 PM",,2015,UPPER,,,,
420,BROWN,,,"Apr 12, 2013 2:35:47 PM",,2015,UPPER,,,,
420,BROWN,,,"Apr 12, 2013 2:35:47 PM",,2015,UPPER,,,,
420,BROWN,,,"Apr 12, 2013 2:35:47 PM",,2015,UPPER,,,,
214,1901,,,"Apr 12, 2013 2:50:03 PM",,2015,UPPER,,,,
213,1901,,,"Apr 12, 2013 2:50:14 PM",,2015,UPPER,,,,
621,LAUGHLIN,,,"Apr 12, 2013 2:50:15 PM",,2015,UPPER,,,,
621,LAUGHLIN,,,"Apr 12, 2013 2:50:15 PM",,2015,UPPER,,,,
324,1901,,,"Apr 12, 2013 2:50:30 PM",,2015,UPPER,,,,
225,1901,,,"Apr 12, 2013 2:51:19 PM",,2015,UPPER,,,,
622,CUYLER,,,"Apr 12, 2013 2:51:25 PM",,2015,UPPER,,,,
622,CUYLER,,,"Apr 12, 2013 2:51:25 PM",,2014,UPPER,,,,
226,1901,,,"Apr 12, 2013 2:52:27 PM",,2015,UPPER,,,,
321,1901,,,"Apr 12, 2013 2:53:17 PM",,2015,UPPER,,,,
245,SCULLY,,,"Apr 12, 2013 2:57:00 PM",,2015,UPPER,,,,
304,WRIGHT,,,"Apr 12, 2013 2:58:56 PM",,2015,UPPER,,,,
304,WRIGHT,,,"Apr 12, 2013 2:58:56 PM",,2015,UPPER,,,,
156,SCULLY,,,"Apr 12, 2013 3:23:00 PM",,2015,UPPER,,,,
310,SCULLY,,,"Apr 12, 2013 7:33:23 PM",,2014,UPPER,,,,
534,1903,,,"Apr 12, 2013 8:45:12 PM",,2015,UPPER,,,,
103,DOD,,,"Apr 12, 2013 11:55:34 PM",,2015,UPPER,,,,
103,DOD,,,"Apr 12, 2013 11:55:34 PM",,2015,UPPER,,,,
331,FOULKE,,,"Apr 15, 2013 9:31:32 AM",,2015,UPPER,,,,
331,FOULKE,,,"Apr 15, 2013 9:31:33 AM",,2015,UPPER,,,,
331,FOULKE,,,"Apr 15, 2013 9:31:33 AM",,2015,UPPER,,,,
331,FOULKE,,,"Apr 15, 2013 9:31:33 AM",,2015,UPPER,,,,
132,FOULKE,,,"Apr 15, 2013 9:32:36 AM",,2015,UPPER,,,,
122,FOULKE,,,"Apr 15, 2013 9:33:34 AM",,2015,UPPER,,,,
213,FOULKE,,,"Apr 15, 2013 9:34:37 AM",,2015,UPPER,,,,
215,FOULKE,,,"Apr 15, 2013 9:36:05 AM",,2015,UPPER,,,,
310,DOD,,,"Apr 15, 2013 9:46:50 AM",,2015,UPPER,,,,
131,LITTLE,,,"Apr 15, 2013 9:48:26 AM",,2015,UPPER,,,,
131,LITTLE,,,"Apr 15, 2013 9:48:26 AM",,2015,UPPER,,,,
131,LITTLE,,,"Apr 15, 2013 9:48:26 AM",,2015,UPPER,,,,
211,LOCKHART,,,"Apr 15, 2013 9:48:33 AM",,2015,UPPER,,,,
335,1901,,,"Apr 15, 2013 10:00:17 AM",,2015,UPPER,,,,
218,SCULLY,,,"Apr 15, 2013 10:03:15 AM",,2015,UPPER,,,,
113,BROWN,,,"Apr 15, 2013 10:03:30 AM",,2015,UPPER,,,,
217,SCULLY,,,"Apr 15, 2013 10:04:00 AM",,2015,UPPER,,,,
217,SCULLY,,,"Apr 15, 2013 10:04:00 AM",,2015,UPPER,,,,
216,SCULLY,,,"Apr 15, 2013 10:04:07 AM",,2015,UPPER,,,,
121,BROWN,,,"Apr 15, 2013 10:14:38 AM",,2015,UPPER,,,,
201,1901,,,"Apr 15, 2013 10:19:09 AM",,2015,UPPER,,,,
123,HENRY,,,"Apr 15, 2013 10:24:55 AM",,2015,UPPER,,,,
123,HENRY,,,"Apr 15, 2013 10:24:55 AM",,2015,UPPER,,,,
123,HENRY,,,"Apr 15, 2013 10:24:55 AM",,2015,UPPER,,,,
123,HENRY,,,"Apr 15, 2013 10:24:55 AM",,2015,UPPER,,,,
331,LOCKHART,,,"Apr 15, 2013 10:25:55 AM",,2015,UPPER,,,,
331,LOCKHART,,,"Apr 15, 2013 10:25:56 AM",,2015,UPPER,,,,
331,LOCKHART,,,"Apr 15, 2013 10:25:56 AM",,2015,UPPER,,,,
103,1901,,,"Apr 15, 2013 10:27:56 AM",,2015,UPPER,,,,
E402,WILF,,,"Apr 15, 2013 10:33:09 AM",,2015,UPPER,,,,
E402,WILF,,,"Apr 15, 2013 10:33:09 AM",,2015,UPPER,,,,
E402,WILF,,,"Apr 15, 2013 10:33:09 AM",,2015,UPPER,,,,
E402,WILF,,,"Apr 15, 2013 10:33:09 AM",,2015,UPPER,,,,
412,LOCKHART,,,"Apr 15, 2013 10:37:54 AM",,2015,UPPER,,,,
333,LOCKHART,,,"Apr 15, 2013 10:37:55 AM",,2015,UPPER,,,,
421,LOCKHART,,,"Apr 15, 2013 10:38:06 AM",,2015,UPPER,,,,
126,1901,,,"Apr 15, 2013 10:38:34 AM",,2015,UPPER,,,,
305,DOD,,,"Apr 15, 2013 10:43:30 AM",,2015,UPPER,,,,
101,LOCKHART,,,"Apr 15, 2013 10:45:08 AM",,2015,UPPER,,,,
104,LOCKHART,,,"Apr 15, 2013 10:45:16 AM",,2015,UPPER,,,,
062,PATTON,,,"Apr 15, 2013 10:45:51 AM",,2015,UPPER,,,,
062,PATTON,,,"Apr 15, 2013 10:45:51 AM",,2015,UPPER,,,,
062,PATTON,,,"Apr 15, 2013 10:45:51 AM",,2015,UPPER,,,,
302,DOD,,,"Apr 15, 2013 10:45:52 AM",,2015,UPPER,,,,
105,1901,,,"Apr 15, 2013 10:52:30 AM",,2015,UPPER,,,,
315,PYNE,,,"Apr 15, 2013 10:52:33 AM",,2015,UPPER,,,,
742,PYNE,,,"Apr 15, 2013 10:53:08 AM",,2015,UPPER,,,,
131,1901,,,"Apr 15, 2013 10:54:25 AM",,2015,UPPER,,,,
131,1901,,,"Apr 15, 2013 10:54:25 AM",,2015,UPPER,,,,
131,1901,,,"Apr 15, 2013 10:54:25 AM",,2015,UPPER,,,,
131,1901,,,"Apr 15, 2013 10:54:25 AM",,2015,UPPER,,,,
322,BROWN,,,"Apr 15, 2013 11:00:21 AM",,2015,UPPER,,,,
321,HENRY,,,"Apr 15, 2013 11:01:25 AM",,2015,UPPER,,,,
321,HENRY,,,"Apr 15, 2013 11:01:25 AM",,2015,UPPER,,,,
321,HENRY,,,"Apr 15, 2013 11:01:25 AM",,2015,UPPER,,,,
123,BROWN,,,"Apr 15, 2013 11:03:14 AM",,2015,UPPER,,,,
A10,LITTLE,,,"Apr 15, 2013 11:03:17 AM",,2015,UPPER,,,,
A10,LITTLE,,,"Apr 15, 2013 11:03:17 AM",,2015,UPPER,,,,
125,BROWN,,,"Apr 15, 2013 11:03:27 AM",,2015,UPPER,,,,
307,DOD,,,"Apr 15, 2013 11:09:31 AM",,2015,UPPER,,,,
217,DOD,,,"Apr 15, 2013 11:09:38 AM",,2015,UPPER,,,,
212,SCULLY,,,"Apr 15, 2013 11:11:08 AM",,2015,UPPER,,,,
214,SCULLY,,,"Apr 15, 2013 11:11:55 AM",,2015,UPPER,,,,
308,FOULKE,,,"Apr 15, 2013 11:13:27 AM",,2015,UPPER,,,,
221,HENRY,,,"Apr 15, 2013 11:13:57 AM",,2015,UPPER,,,,
716,PYNE,,,"Apr 15, 2013 11:15:38 AM",,2015,UPPER,,,,
031,WRIGHT,,,"Apr 15, 2013 11:15:54 AM",,2015,UPPER,,,,
031,WRIGHT,,,"Apr 15, 2013 11:15:54 AM",,2015,UPPER,,,,
031,WRIGHT,,,"Apr 15, 2013 11:15:54 AM",,2015,UPPER,,,,
733,PYNE,,,"Apr 15, 2013 11:17:03 AM",,2015,UPPER,,,,
201,SCULLY,,,"Apr 15, 2013 11:19:47 AM",,2015,UPPER,,,,
201,SCULLY,,,"Apr 15, 2013 11:19:47 AM",,2015,UPPER,,,,
124,SCULLY,,,"Apr 15, 2013 11:23:07 AM",,2015,UPPER,,,,
149,SCULLY,,,"Apr 15, 2013 11:24:43 AM",,2015,UPPER,,,,
149,SCULLY,,,"Apr 15, 2013 11:24:43 AM",,2015,UPPER,,,,
430,SCULLY,,,"Apr 15, 2013 11:27:09 AM",,2015,UPPER,,,,
122,LITTLE,,,"Apr 15, 2013 11:28:23 AM",,2015,UPPER,,,,
122,LITTLE,,,"Apr 15, 2013 11:28:23 AM",,2015,UPPER,,,,
122,LITTLE,,,"Apr 15, 2013 11:28:23 AM",,2015,UPPER,,,,
122,LITTLE,,,"Apr 15, 2013 11:28:23 AM",,2015,UPPER,,,,
334,1903,,,"Apr 15, 2013 11:29:11 AM",,2015,UPPER,,,,
361,SCULLY,,,"Apr 15, 2013 11:36:23 AM",,2015,UPPER,,,,
133,1903,,,"Apr 15, 2013 11:42:11 AM",,2015,UPPER,,,,
133,1903,,,"Apr 15, 2013 11:42:11 AM",,2015,UPPER,,,,
133,1903,,,"Apr 15, 2013 11:42:11 AM",,2015,UPPER,,,,
133,HENRY,,,"Apr 15, 2013 11:43:38 AM",,2015,UPPER,,,,
133,HENRY,,,"Apr 15, 2013 11:43:38 AM",,2015,UPPER,,,,
133,HENRY,,,"Apr 15, 2013 11:43:38 AM",,2015,UPPER,,,,
133,HENRY,,,"Apr 15, 2013 11:43:38 AM",,2015,UPPER,,,,
533,LAUGHLIN,,,"Apr 15, 2013 11:47:00 AM",,2015,UPPER,,,,
614,LAUGHLIN,,,"Apr 15, 2013 11:47:23 AM",,2015,UPPER,,,,
614,LAUGHLIN,,,"Apr 15, 2013 11:47:23 AM",,2015,UPPER,,,,
117,1901,,,"Apr 15, 2013 11:49:36 AM",,2015,UPPER,,,,
117,1901,,,"Apr 15, 2013 11:49:36 AM",,2015,UPPER,,,,
232,1901,,,"Apr 15, 2013 11:53:15 AM",,2015,UPPER,,,,
414,BROWN,,,"Apr 15, 2013 11:57:01 AM",,2015,UPPER,,,,
623,CUYLER,,,"Apr 15, 2013 12:03:04 PM",,2015,UPPER,,,,
623,CUYLER,,,"Apr 15, 2013 12:03:04 PM",,2015,UPPER,,,,
137,HENRY,,,"Apr 15, 2013 12:05:21 PM",,2015,UPPER,,,,
413,BROWN,,,"Apr 15, 2013 12:09:02 PM",,2015,UPPER,,,,
121,LITTLE,,,"Apr 15, 2013 12:10:30 PM",,2015,UPPER,,,,
121,LITTLE,,,"Apr 15, 2013 12:10:30 PM",,2015,UPPER,,,,
121,LITTLE,,,"Apr 15, 2013 12:10:30 PM",,2015,UPPER,,,,
121,LITTLE,,,"Apr 15, 2013 12:10:30 PM",,2015,UPPER,,,,
143,LITTLE,,,"Apr 15, 2013 12:13:10 PM",,2015,UPPER,,,,
143,LITTLE,,,"Apr 15, 2013 12:13:10 PM",,2016,UPPER,,,,
143,LITTLE,,,"Apr 15, 2013 12:13:10 PM",,2015,UPPER,,,,
143,LITTLE,,,"Apr 15, 2013 12:13:10 PM",,2015,UPPER,,,,
117,BROWN,,,"Apr 15, 2013 12:18:54 PM",,2015,UPPER,,,,
134,LITTLE,,,"Apr 15, 2013 12:23:16 PM",,2015,UPPER,,,,
134,LITTLE,,,"Apr 15, 2013 12:23:16 PM",,2015,UPPER,,,,
134,LITTLE,,,"Apr 15, 2013 12:23:16 PM",,2015,UPPER,,,,
134,LITTLE,,,"Apr 15, 2013 12:23:16 PM",,2015,UPPER,,,,
634,CUYLER,,,"Apr 15, 2013 12:24:04 PM",,2015,UPPER,,,,
335,SCULLY,,,"Apr 15, 2013 12:30:45 PM",,2015,UPPER,,,,
313,BROWN,,,"Apr 15, 2013 12:31:08 PM",,2015,UPPER,,,,
534,LAUGHLIN,,,"Apr 15, 2013 12:37:04 PM",,2015,UPPER,,,,
325,LOCKHART,,,"Apr 15, 2013 12:37:11 PM",,2015,UPPER,,,,
532,LAUGHLIN,,,"Apr 15, 2013 12:37:27 PM",,2015,UPPER,,,,
101,LITTLE,,,"Apr 15, 2013 12:38:52 PM",,2015,UPPER,,,,
101,LITTLE,,,"Apr 15, 2013 12:38:52 PM",,2015,UPPER,,,,
101,LITTLE,,,"Apr 15, 2013 12:38:52 PM",,2015,UPPER,,,,
101,LITTLE,,,"Apr 15, 2013 12:38:52 PM",,2015,UPPER,,,,
438,SCULLY,,,"Apr 15, 2013 12:40:42 PM",,2015,UPPER,,,,
A56,LITTLE,,,"Apr 15, 2013 12:44:13 PM",,2015,UPPER,,,,
A56,LITTLE,,,"Apr 15, 2013 12:44:13 PM",,2015,UPPER,,,,
A56,LITTLE,,,"Apr 15, 2013 12:44:13 PM",,2015,UPPER,,,,
A56,LITTLE,,,"Apr 15, 2013 12:44:13 PM",,2015,UPPER,,,,
643,PYNE,,,"Apr 15, 2013 12:48:49 PM",,2015,UPPER,,,,
222A,HENRY,,,"Apr 15, 2013 12:52:10 PM",,2015,UPPER,,,,
314,HENRY,,,"Apr 15, 2013 12:52:48 PM",,2015,UPPER,,,,
314,HENRY,,,"Apr 15, 2013 12:52:48 PM",,2015,UPPER,,,,
314,HENRY,,,"Apr 15, 2013 12:52:48 PM",,2015,UPPER,,,,
223A,1901,,,"Apr 15, 2013 12:55:41 PM",,2015,UPPER,,,,
204,SCULLY,,,"Apr 15, 2013 1:04:11 PM",,2015,UPPER,,,,
226,SCULLY,,,"Apr 15, 2013 1:04:41 PM",,2015,UPPER,,,,
434,SCULLY,,,"Apr 15, 2013 1:07:53 PM",,2015,UPPER,,,,
433,SCULLY,,,"Apr 15, 2013 1:09:57 PM",,2015,UPPER,,,,
531,LAUGHLIN,,,"Apr 15, 2013 1:12:19 PM",,2015,UPPER,,,,
531,LAUGHLIN,,,"Apr 15, 2013 1:12:19 PM",,2015,UPPER,,,,
531,LAUGHLIN,,,"Apr 15, 2013 1:12:19 PM",,2015,UPPER,,,,
531,LAUGHLIN,,,"Apr 15, 2013 1:12:19 PM",,2015,UPPER,,,,
531,LAUGHLIN,,,"Apr 15, 2013 1:12:19 PM",,2015,UPPER,,,,
401,1901,,,"Apr 15, 2013 1:13:15 PM",,2015,UPPER,,,,
533,1903,,,"Apr 15, 2013 1:19:33 PM",,2015,UPPER,,,,
126,BROWN,,,"Apr 15, 2013 1:21:11 PM",,2015,UPPER,,,,
215,1901,,,"Apr 15, 2013 1:25:03 PM",,2015,UPPER,,,,
215,1901,,,"Apr 15, 2013 1:25:03 PM",,2015,UPPER,,,,
423,LOCKHART,,,"Apr 15, 2013 1:25:31 PM",,2015,UPPER,,,,
423,LOCKHART,,,"Apr 15, 2013 1:25:31 PM",,2015,UPPER,,,,
332,LOCKHART,,,"Apr 15, 2013 1:25:45 PM",,2015,UPPER,,,,
211,1901,,,"Apr 15, 2013 1:27:49 PM",,2015,UPPER,,,,
211,1901,,,"Apr 15, 2013 1:27:49 PM",,2015,UPPER,,,,
422,LOCKHART,,,"Apr 15, 2013 1:31:15 PM",,2015,UPPER,,,,
072,PATTON,,,"Apr 15, 2013 1:37:36 PM",,2015,UPPER,,,,
072,PATTON,,,"Apr 15, 2013 1:37:36 PM",,2015,UPPER,,,,
072,PATTON,,,"Apr 15, 2013 1:37:36 PM",,2015,UPPER,,,,
073,PATTON,,,"Apr 15, 2013 1:38:38 PM",,2015,UPPER,,,,
073,PATTON,,,"Apr 15, 2013 1:38:38 PM",,2015,UPPER,,,,
073,PATTON,,,"Apr 15, 2013 1:38:38 PM",,2015,UPPER,,,,
021,WRIGHT,,,"Apr 15, 2013 1:38:54 PM",,2015,UPPER,,,,
021,WRIGHT,,,"Apr 15, 2013 1:38:54 PM",,2015,UPPER,,,,
425,BROWN,,,"Apr 15, 2013 1:44:48 PM",,2015,UPPER,,,,
436,CUYLER,,,"Apr 15, 2013 1:54:48 PM",,2015,UPPER,,,,
612,LAUGHLIN,,,"Apr 15, 2013 1:59:25 PM",,2015,UPPER,,,,
612,LAUGHLIN,,,"Apr 15, 2013 1:59:25 PM",,2015,UPPER,,,,
328,FOULKE,,,"Apr 15, 2013 2:00:20 PM",,2015,UPPER,,,,
134,HENRY,,,"Apr 15, 2013 2:00:57 PM",,2015,UPPER,,,,
134,HENRY,,,"Apr 15, 2013 2:00:57 PM",,2015,UPPER,,,,
134,HENRY,,,"Apr 15, 2013 2:00:57 PM",,2015,UPPER,,,,
088,PATTON,,,"Apr 15, 2013 2:10:21 PM",,2015,UPPER,,,,
088,PATTON,,,"Apr 15, 2013 2:10:21 PM",,2015,UPPER,,,,
231,CUYLER,,,"Apr 15, 2013 2:11:16 PM",,2015,UPPER,,,,
061,PATTON,,,"Apr 15, 2013 2:11:16 PM",,2015,UPPER,,,,
061,PATTON,,,"Apr 15, 2013 2:11:16 PM",,2015,UPPER,,,,
061,PATTON,,,"Apr 15, 2013 2:11:16 PM",,2015,UPPER,,,,
301,SCULLY,,,"Apr 15, 2013 2:17:20 PM",,2015,UPPER,,,,
301,SCULLY,,,"Apr 15, 2013 2:17:20 PM",,2015,UPPER,,,,
011,WRIGHT,,,"Apr 15, 2013 2:18:12 PM",,2015,UPPER,,,,
011,WRIGHT,,,"Apr 15, 2013 2:18:12 PM",,2015,UPPER,,,,
011,WRIGHT,,,"Apr 15, 2013 2:18:12 PM",,2015,UPPER,,,,
422,BROWN,,,"Apr 15, 2013 2:18:26 PM",,2015,UPPER,,,,
332,1901,,,"Apr 15, 2013 2:27:15 PM",,2015,UPPER,,,,
111,CUYLER,,,"Apr 15, 2013 2:29:59 PM",,2015,UPPER,,,,
111,CUYLER,,,"Apr 15, 2013 2:29:59 PM",,2015,UPPER,,,,
111,CUYLER,,,"Apr 15, 2013 2:29:59 PM",,2015,UPPER,,,,
111,CUYLER,,,"Apr 15, 2013 2:29:59 PM",,2015,UPPER,,,,
121,CUYLER,,,"Apr 15, 2013 2:31:51 PM",,2015,UPPER,,,,
121,CUYLER,,,"Apr 15, 2013 2:31:51 PM",,2015,UPPER,,,,
121,CUYLER,,,"Apr 15, 2013 2:31:52 PM",,2015,UPPER,,,,
121,CUYLER,,,"Apr 15, 2013 2:31:52 PM",,2015,UPPER,,,,
442,SCULLY,,,"Apr 15, 2013 2:40:45 PM",,2015,UPPER,,,,
274,SCULLY,,,"Apr 15, 2013 2:46:20 PM",,2015,UPPER,,,,
274,SCULLY,,,"Apr 15, 2013 2:46:20 PM",,2015,UPPER,,,,
374,SCULLY,,,"Apr 15, 2013 2:47:09 PM",,2015,UPPER,,,,
374,SCULLY,,,"Apr 15, 2013 2:47:09 PM",,2015,UPPER,,,,
312,PATTON,,,"Apr 15, 2013 2:48:11 PM",,2015,UPPER,,,,
312,PATTON,,,"Apr 15, 2013 2:48:11 PM",,2015,UPPER,,,,
434,CUYLER,,,"Apr 15, 2013 2:55:50 PM",,2015,UPPER,,,,
426,BROWN,,,"Apr 15, 2013 2:57:20 PM",,2015,UPPER,,,,
417,BROWN,,,"Apr 15, 2013 2:57:51 PM",,2015,UPPER,,,,
435,CUYLER,,,"Apr 15, 2013 2:57:54 PM",,2015,UPPER,,,,
218,BROWN,,,"Apr 15, 2013 2:59:23 PM",,2015,UPPER,,,,
201,LOCKHART,,,"Apr 15, 2013 3:02:49 PM",,2015,UPPER,,,,
201,LOCKHART,,,"Apr 15, 2013 3:02:49 PM",,2015,UPPER,,,,
413,1903,,,"Apr 15, 2013 3:04:10 PM",,2015,UPPER,,,,
413,1903,,,"Apr 15, 2013 3:04:10 PM",,2015,UPPER,,,,
413,1903,,,"Apr 15, 2013 3:04:10 PM",,2015,UPPER,,,,
104,SCULLY,,,"Apr 15, 2013 3:06:55 PM",,2015,UPPER,,,,
106,SCULLY,,,"Apr 15, 2013 3:07:09 PM",,2015,UPPER,,,,
236,SCULLY,,,"Apr 15, 2013 3:10:39 PM",,2015,UPPER,,,,
435,SCULLY,,,"Apr 15, 2013 3:17:00 PM",,2015,UPPER,,,,
321,1903,,,"Apr 15, 2013 3:25:02 PM",,2015,UPPER,,,,
321,1903,,,"Apr 15, 2013 3:25:02 PM",,2015,UPPER,,,,
321,1903,,,"Apr 15, 2013 3:25:02 PM",,2015,UPPER,,,,
126,SCULLY,,,"Apr 15, 2013 3:28:09 PM",,2015,UPPER,,,,
324,1903,,,"Apr 15, 2013 3:30:21 PM",,2015,UPPER,,,,
324,1903,,,"Apr 15, 2013 3:30:21 PM",,2015,UPPER,,,,
324,1903,,,"Apr 15, 2013 3:30:21 PM",,2015,UPPER,,,,
448,SCULLY,,,"Apr 15, 2013 3:35:13 PM",,2015,UPPER,,,,
303,DOD,,,"Apr 15, 2013 3:37:56 PM",,2015,UPPER,,,,
303,DOD,,,"Apr 15, 2013 3:37:56 PM",,2015,UPPER,,,,
725,PYNE,,,"Apr 15, 2013 3:42:54 PM",,2015,UPPER,,,,
442,PYNE,,,"Apr 15, 2013 3:43:01 PM",,2015,UPPER,,,,
442,PYNE,,,"Apr 15, 2013 3:43:01 PM",,2015,UPPER,,,,
743,PYNE,,,"Apr 15, 2013 3:43:03 PM",,2015,UPPER,,,,
322,SCULLY,,,"Apr 15, 2013 3:43:31 PM",,2015,UPPER,,,,
322,SCULLY,,,"Apr 15, 2013 3:43:31 PM",,2015,UPPER,,,,
118,SCULLY,,,"Apr 15, 2013 3:46:14 PM",,2015,UPPER,,,,
116,SCULLY,,,"Apr 15, 2013 3:47:35 PM",,2015,UPPER,,,,
131,HENRY,,,"Apr 15, 2013 3:50:30 PM",,2015,UPPER,,,,
234,HENRY,,,"Apr 15, 2013 3:53:15 PM",,2015,UPPER,,,,
234,HENRY,,,"Apr 15, 2013 3:53:15 PM",,2015,UPPER,,,,
234,HENRY,,,"Apr 15, 2013 3:53:15 PM",,2015,UPPER,,,,
143,PYNE,,,"Apr 15, 2013 4:00:29 PM",,2015,UPPER,,,,
101,SCULLY,,,"Apr 15, 2013 4:07:33 PM",,2015,UPPER,,,,
101,SCULLY,,,"Apr 15, 2013 4:07:33 PM",,2015,UPPER,,,,
724,PYNE,,,"Apr 15, 2013 4:08:10 PM",,2015,UPPER,,,,
242,SCULLY,,,"Apr 15, 2013 4:10:21 PM",,2015,UPPER,,,,
223,HENRY,,,"Apr 15, 2013 4:15:40 PM",,2015,UPPER,,,,
432,PYNE,,,"Apr 15, 2013 4:18:32 PM",,2015,UPPER,,,,
313,DOD,,,"Apr 15, 2013 4:26:42 PM",,2015,UPPER,,,,
313,DOD,,,"Apr 15, 2013 4:26:42 PM",,2015,UPPER,,,,
020,WRIGHT,,,"Apr 15, 2013 4:26:47 PM",,2015,UPPER,,,,
020,WRIGHT,,,"Apr 15, 2013 4:26:47 PM",,2015,UPPER,,,,
020,WRIGHT,,,"Apr 15, 2013 4:26:47 PM",,2015,UPPER,,,,
407,WRIGHT,,,"Apr 15, 2013 4:27:17 PM",,2015,UPPER,,,,
407,WRIGHT,,,"Apr 15, 2013 4:27:17 PM",,2015,UPPER,,,,
407,WRIGHT,,,"Apr 15, 2013 4:27:17 PM",,2015,UPPER,,,,
