0603 373	1	Upperclass	Sha	3	166	No	478	335	295	199
0603 374	2	Upperclass	Prv	3	278	No	544	84	539	86
0603 401	1	Upperclass	Pub	4	134	No	490	339	627	406
0603 402	1	Upperclass	Pub	4	134	No	517	349	599	395
0603 403	1	Upperclass	Pub	4	134	No	584	386
0603 404	1	Upperclass	Pub	4	134	No	562	368	585	387
0603 405	1	Upperclass	Pub	4	134	No	560	366	616	402
0603 406	1	Upperclass	Pub	4	134	No	559	365	577	383
0603 407	1	Upperclass	Pub	4	134	No	614	401
0603 409	1	Upperclass	Pub	4	134	No	563	369	624	405
0603 410	1	Upperclass	Pub	4	134	No	530	357	244	162
0603 411	1	Upperclass	Pub	4	134	No	561	367
0603 412	1	Upperclass	Pub	4	134	No	528	355	245	163
0603 413	1	Upperclass	Pub	4	134	No	545	362	611	400
0603 414	1	Upperclass	Pub	4	134	No	529	356	60	37
0603 415	1	Upperclass	Pub	4	134	No	542	361	63	40
0603 416	1	Upperclass	Pub	4	134	No	505	346	576	382
0603 417	1	Upperclass	Pub	4	134	No	541	360	589	388
0603 418	1	Upperclass	Pub	4	134	No	483	337	243	161
0603 422	1	Upperclass	Pub	4	134	No	555	364	572	378
0603 432	1	Upperclass	Pub	4	134	No	251	168
0603 433	1	Upperclass	Pub	4	134	No	512	347
0603 435	1	Upperclass	Pub	4	134	No	549	367
0603 436	1	Upperclass	Pub	4	134	No	183	126	169	110
0603 437	1	Upperclass	Pub	4	134	No	407	300	592	390
0603 439	1	Upperclass	Pub	4	134	No	405	298	597	393
0603 441	1	Upperclass	Pub	4	134	No	410	303	596	392
0603 442	1	Upperclass	Pub	4	134	No	408	301	538	359
0603 443	1	Upperclass	Pub	4	134	No	469	332	598	394
0603 444	1	Upperclass	Pub	4	134	No	297	220	573	379
0603 447	1	Upperclass	Pub	4	134	No	571	373	628	407
0603 448	1	Upperclass	Pub	4	134	No	173	117	553	369
0619 010	3	Upperclass	Pub	2	448	No	382	33	271	21
0619 011	3	Upperclass	Pub	2	448	No	38	3	533	49
0619 020	3	Upperclass	Pub	2	435	No	287	22	568	54
0619 021	2	Upperclass	Pub	2	238	No	590	93	523	82
0619 031	3	Upperclass	Pub	1	425	No	166	11	481	43
0619 032	3	Upperclass	Pub	2	459	No	488	49	264	20
0619 301	4	Upperclass	Pub	3	632	No	99	7	110	8
0619 302	1	Upperclass	Pub	3	185	No	82	52	225	149
0619 303	1	Upperclass	Pub	3	196	No	81	51	111	71
0619 304	2	Upperclass	Pub	3	319	No	425	51	443	72
0619 305	1	Upperclass	Pub	3	149	No	98	64
0619 306	2	Upperclass	Pub	3	423	No	462	57	3	1
0619 401	2	Upperclass	Pub	4	433	No	154	27	207	40
0619 402	1	Upperclass	Pub	4	193	No	153	105	114	74
0619 403	1	Upperclass	Pub	4	174	No	170	116	324	220
0619 404	1	Upperclass	Pub	4	216	No	86	55	113	73
0619 406	1	Upperclass	Pub	4	179	No	156	106	112	72
0619 407	3	Upperclass	Pub	4	429	No	155	10	569	55
0627 112	3	Butler	Prv	1	495	No	1	1
0627 121	4	Butler	Prv	1	758	No	45	4	52	2
0627 124	1	Butler	Prv	1	170	No	37	35	13	12
0627 132	4	Butler	Prv	1	632	No	112	14	101	11
0627 140	4	Butler	Prv	1	680	No	95	9	102	12
0627 175	2	Butler	Prv	1	244	No	79	1
0627 177	4	Butler	Prv	1	708	No	81	7	54	3
0627 181	4	Butler	Prv	1	702	No	48	6	91	7
0627 182	4	Butler	Prv	1	585	No	119	19	104	13
0627 191	4	Butler	Prv	1	669	No	108	12	96	8
0627 192	1	Butler	Prv	1	165	No	18	18	19	18
0627 193	4	Butler	Prv	1	710	No	34	2	34	1
0627 225	1	Butler	Pub	2	132	No
0627 226	1	Butler	Pub	2	145	No	78	72	58	54
0627 227	1	Butler	Pub	2	132	No	96	86
0627 229	1	Butler	Pub	2	131	No
0627 259	1	Butler	Sha	2	143	Yes	99	89
0627 269	1	Butler	Pub	2	156	Yes	41	38	31	30
0627 270	1	Butler	Pub	2	134	Yes	109	95	8	7
0627 271	1	Butler	Pub	2	133	Yes	46	44
0627 273	1	Butler	Sha	2	148	Yes
0627 274	1	Butler	Pub	2	132	Yes	115	97	55	51
0627 275	1	Butler	Sha	2	155	Yes
0627 276	1	Butler	Pub	2	134	Yes	42	39	69	64
0627 277	1	Butler	Sha	2	154	Yes	57	51	12	11
0627 278	1	Butler	Pub	2	136	Yes	110	96	65	60
0627 279	1	Butler	Sha	2	139	Yes	58	52	14	13
0627 281	4	Butler	Prv	2	710	Yes	40	3	62	4
0627 301	1	Butler	Sha	3	148	No	49	43	53	50
0627 302	1	Butler	Sha	3	145	No	66	61
0627 303	1	Butler	Sha	3	132	No	103	91	77	70
0627 304	1	Butler	Sha	3	139	No	71	65
0627 305	1	Butler	Sha	3	143	No	67	61	18	17
0627 306	1	Butler	Sha	3	139	No	69	63
0627 307	1	Butler	Sha	3	142	No	68	62	17	16
0627 308	1	Butler	Sha	3	140	No	70	64
0627 309	1	Butler	Sha	3	144	No	44	42
0627 310	1	Butler	Pub	3	152	No	60	54	48	46
0627 311	1	Butler	Sha	3	147	No	35	33
0627 314	1	Butler	Pub	3	156	No	47	42	45	43
0627 316	1	Butler	Pub	3	140	No	77	71	86	79
0627 318	1	Butler	Pub	3	135	No	106	93	113	94
0627 320	1	Butler	Pub	3	133	No	107	94	117	98
0627 322	1	Butler	Pub	3	133	No	98	88	120	100
0627 323	1	Butler	Pub	3	133	No	118	98	114	95
0627 324	1	Butler	Pub	3	136	No	94	85	116	97
0627 325	1	Butler	Pub	3	132	No	82	74	119	99
0627 326	1	Butler	Pub	3	150	No	75	69	79	72
0627 327	1	Butler	Pub	3	132	No	83	75	92	84
0627 329	1	Butler	Pub	3	133	No	97	87	103	90
0627 334	1	Butler	Pub	3	166	No	29	29	24	23
0627 336	1	Butler	Pub	3	146	No	84	76	87	80
0627 340	1	Butler	Pub	3	148	No	62	56	78	71
0627 341	1	Butler	Pub	3	139	No	89	81	88	81
0627 342	1	Butler	Pub	3	145	No	85	77	68	63
0627 343	1	Butler	Pub	3	139	No	83	76
0627 344	1	Butler	Pub	3	145	No	86	78	84	77
0627 345	1	Butler	Pub	3	139	No	99	89
0627 346	1	Butler	Pub	3	148	No	50	44	57	53
0627 348	1	Butler	Pub	3	154	No	36	34	47	45
0627 349	1	Butler	Pub	3	169	No	7	7	43	41
0627 350	1	Butler	Pub	3	146	No	88	80	82	75
0627 357	1	Butler	Pub	3	156	No	5	5	51	49
0627 359	1	Butler	Sha	3	143	No	30	30
0627 361	1	Butler	Prv	3	141	No	71	65
0627 367	1	Butler	Pub	3	135	No
0627 369	1	Butler	Pub	3	154	No	11	11	40	38
0627 371	1	Butler	Pub	3	136	No	31	31	93	85
0627 373	3	Butler	Pub	3	531	No	104	1	133	2
0627 374	1	Butler	Pub	3	132	No	105	92	115	96
0627 376	1	Butler	Pub	3	135	No	102	90	107	92
0627 378	1	Butler	Pub	3	136	No	121	99	105	91
0627 379	1	Butler	Prv	3	142	No	32	32	25	24
0627 381	4	Butler	Prv	3	710	No	33	1	70	5
0627 401	1	Butler	Pub	4	162	No	3	3	27	26
0627 402	1	Butler	Pub	4	153	No	44	41	76	69
0627 403	1	Butler	Pub	4	149	No
0627 408	1	Butler	Pub	4	145	No	73	67	81	74
0627 409	1	Butler	Pub	4	151	No	56	50	26	25
0627 410	1	Butler	Pub	4	134	No	125	102	122	102
0627 411	1	Butler	Pub	4	154	No	53	47	50	48
0627 425	1	Butler	Pub	4	137	No	90	82	4	3
0627 427	1	Butler	Pub	4	137	No	91	83	90	83
0627 429	1	Butler	Pub	4	134	No	123	100	41	39
0627 430	1	Butler	Pub	4	187	No	35	33	15	14
0627 436	1	Butler	Pub	4	153	No	61	55	85	78
0627 439	1	Butler	Pub	4	134	No	124	101	94	86
0627 441	1	Butler	Pub	4	138	No	93	84	95	87
0627 445	1	Butler	Pub	4	139	No	76	70	89	82
0627 447	1	Butler	Pub	4	173	No	8	8	42	40
0627 449	1	Butler	Pub	4	147	No	24	24	32	31
0627 451	1	Butler	Pub	4	175	No	9	9	22	21
0627 454	1	Butler	Pub	4	129	No	130	105	123	103
0627 456	1	Butler	Pub	4	153	No	17	17	49	47
0627 457	1	Butler	Pub	4	149	No	65	59	59	55
0627 458	1	Butler	Pub	4	134	No	126	103	121	101
0627 459	1	Butler	Pub	4	146	No	6	6	73	67
0627 461	1	Butler	Pub	4	147	No	10	10	60	56
0627 463	1	Butler	Pub	4	147	No	59	53	23	22
0627 467	1	Butler	Pub	4	134	No	64	58	111	93
0627 469	1	Butler	Pub	4	142	No	63	57	67	62
0627 473	3	Butler	Pub	4	482	No	156	2	135	3
0627 474	1	Butler	Pub	4	205	No	1	1	9	8
0627 476	1	Butler	Pub	4	113	No	129	104	124	104
0627 478	1	Butler	Pub	4	113	No	134	108	125	105
0627 479	1	Butler	Pub	4	166	No	15	15	30	29
0627 481	4	Butler	Prv	4	638	No	100	10	97	9
0631 016	2	Rockefeller	Pub	2	265	Yes	82	7	46	7
0631 017	4	Rockefeller	Pub	1	545	Yes	53	18	84	21
0631 018	1	Rockefeller	Pub	2	108	Yes	78	44	55	30
0631 024	4	Rockefeller	Pub	2	553	Yes	26	8	8	3
0631 032	5	Rockefeller	Pub	2	728	Yes	68	1	32	1
0631 033	4	Rockefeller	Pub	1	583	Yes	49	15	78	18
0631 034	1	Rockefeller	Pub	2	131	Yes	27	16	6	4
0631 B13	1	Rockefeller	Pub	A	154	Yes	55	32	5	3
0631 B21	1	Rockefeller	Pub	A	124	Yes	56	33	57	31
0631 B22	1	Rockefeller	Pub	A	128	Yes	79	45	35	19
0631 B23	1	Rockefeller	Pub	A	125	Yes	80	46	75	44
0631 B31	2	Rockefeller	Pub	A	210	Yes	80	14
0631 T02	4	Rockefeller	Pub	2	563	Yes
0636 105	4	Whitman	Pub	1	496	No	133	19	110	16
0636 106	1	Whitman	Pub	1	144	No	80	67
0636 107	4	Whitman	Pub	1	529	No	125	14	95	14
0636 108	1	Whitman	Pub	1	148	No	70	62	25	25
0636 109	1	Whitman	Pub	1	117	No	103	91	146	119
0636 110	1	Whitman	Pub	1	148	No	71	63	66	55
0636 112	4	Whitman	Pub	1	460	No	134	20	137	23
0636 114	4	Whitman	Pub	1	593	No	104	12	94	13
0636 201	1	Whitman	Pub	2	125	No	75	66	117	99
0636 203	1	Whitman	Pub	2	118	No	119	101
0636 206	1	Whitman	Pub	2	144	No	76	67
0636 209	1	Whitman	Pub	2	118	No	118	100
0636 301	1	Whitman	Pub	3	131	No	105	88
0636 302	1	Whitman	Pub	3	146	No	82	72	79	66
0636 303	1	Whitman	Pub	3	117	No	119	106	81	68
0636 304	1	Whitman	Pub	3	176	No	36	35	31	29
0636 305	4	Whitman	Pub	3	495	No	131	20
0636 306	1	Whitman	Pub	3	169	No	35	34	42	36
0636 307	4	Whitman	Pub	3	500	No	147	33	130	19
0636 308	1	Whitman	Pub	3	146	No
0636 311	1	Whitman	Pub	3	117	No	83	73	120	102
0636 312	1	Whitman	Pub	3	152	No	56	51
0636 314	4	Whitman	Pub	3	965	No	58	5	39	4
0636 409	2	Whitman	Pub	4	229	No
0668 007	1	Whitman	Pub	0	107	No	127	109	144	117
0668 015	1	Whitman	Pub	0	144	No	91	80	83	70
0668 016	1	Whitman	Pub	0	118	No	99	87	115	97
0668 017	1	Whitman	Pub	0	150	No	59	53	67	56
0668 018	4	Whitman	Pub	0	466	No	98	11	159	31
0668 019	2	Whitman	Prv	0	232	No
0668 023	1	Whitman	Pub	0	147	No	69	61	68	57
0668 024	1	Whitman	Pub	0	115	No	97	86	116	98
0668 025	1	Whitman	Pub	0	147	No	33	32	50	43
0668 026	1	Whitman	Pub	0	130	No	96	85	113	95
0668 027	1	Whitman	Pub	0	164	No	6	5	46	39
0668 101	1	Whitman	Pub	1	149	No	64	57	43	37
0668 103	4	Whitman	Pub	1	484	No	145	31	143	25
0668 104	1	Whitman	Pub	1	170	No	49	44	35	32
0668 105	4	Whitman	Pub	1	475	No	138	24	158	30
0668 107	1	Whitman	Pub	1	131	No	100	88	145	118
0668 113	4	Whitman	Pub	1	465	Yes	141	27	165	35
0668 114	1	Whitman	Pub	1	101	Yes	118	105	140	115
0668 116	4	Whitman	Pub	1	465	Yes	137	23	161	32
0668 117	4	Whitman	Pub	1	466	Yes	146	32	164	34
0668 121	1	Whitman	Pub	1	147	Yes	85	75	78	65
0668 123	4	Whitman	Pub	1	702	Yes	77	9	61	9
0668 201	4	Whitman	Pub	2	1115	No	43	3	30	2
0668 212	1	Whitman	Pub	2	119	No	123	105
0668 225	1	Whitman	Pub	2	147	No	46	41	37	34
0668 226	1	Whitman	Pub	2	114	No	133	111
0668 227	1	Whitman	Pub	2	147	No	47	42
0668 228	1	Whitman	Pub	2	117	No	132	110
0668 229	4	Whitman	Pub	2	706	No	86	10	85	12
0668 301	4	Whitman	Pub	3	1020	No	44	4	33	3
0668 302	2	Whitman	Pub	3	288	No	55	2
0668 303	1	Whitman	Pub	3	177	No	32	30
0668 305	1	Whitman	Pub	3	115	No	114	96
0668 307	1	Whitman	Pub	3	108	No	151	123
0669 204	1	Whitman	Pub	2	139	No	112	99	72	59
0669 205	1	Whitman	Pub	2	113	No	114	101	126	108
0669 210	1	Whitman	Pub	2	147	No	68	60	56	47
0669 212	1	Whitman	Pub	2	152	No	27	26	34	31
0669 216	1	Whitman	Pub	2	149	No	90	76
0669 218	4	Whitman	Pub	2	514	No	132	18	141	24
0669 309	4	Whitman	Pub	3	512	No	135	21	69	10
0669 311	1	Whitman	Pub	3	115	No	116	103	124	106
0669 313	1	Whitman	Pub	3	115	No	108	95	129	109
0669 314	4	Whitman	Pub	3	484	No	142	28	155	29
0669 315	4	Whitman	Pub	3	484	No	139	25	153	28
0669 316	1	Whitman	Pub	3	148	No	57	52	57	48
0669 317	1	Whitman	Pub	3	115	No	61	55	97	81
0669 318	4	Whitman	Pub	3	517	No	130	16	70	11
0669 320	4	Whitman	Pub	3	460	No	136	22	162	33
0669 407	1	Whitman	Pub	4	206	Yes	2	1	2	2
0669 408	1	Whitman	Pub	4	167	Yes	38	37	21	21
0669 409	1	Whitman	Pub	4	152	Yes	62	51
0669 410	1	Whitman	Pub	4	133	Yes	138	113
0669 411	2	Whitman	Pub	4	208	Yes
0669 412	1	Whitman	Pub	4	131	Yes
0669 414	1	Whitman	Pub	4	137	Yes
0669 415	2	Whitman	Pub	4	201	Yes
0669 416	1	Whitman	Pub	4	134	Yes
0669 417	1	Whitman	Pub	4	153	Yes
0669 418	1	Whitman	Pub	4	140	Yes
0669 419	1	Whitman	Pub	4	152	Yes
0669 420	1	Whitman	Pub	4	134	Yes
0669 421	1	Whitman	Pub	4	195	Yes
0669 422	1	Whitman	Pub	4	131	Yes
0669 424	1	Whitman	Pub	4	150	Yes
0669 426	1	Whitman	Pub	4	150	Yes
0669 428	1	Whitman	Pub	4	130	Yes	139	114
0670 202	1	Whitman	Pub	2	160	Yes	29	28	17	17
0670 204	4	Whitman	Pub	2	450	Yes
0670 206	1	Whitman	Pub	2	143	Yes	26	25	18	18
0670 207	1	Whitman	Pub	2	146	Yes	63	56	65	54
0670 208	1	Whitman	Pub	2	149	Yes	28	27	3	3
0670 209	1	Whitman	Pub	2	146	Yes	51	46	74	61
0670 210	1	Whitman	Pub	2	150	Yes	30	29	16	16
0670 211	1	Whitman	Pub	2	147	Yes	39	38	73	60
0670 212	1	Whitman	Pub	2	149	Yes	31	30	19	19
0670 213	1	Whitman	Pub	2	146	Yes	65	58	88	74
0670 214	1	Whitman	Pub	2	149	Yes	3	2	20	20
0670 215	1	Whitman	Pub	2	147	Yes	19	18	47	40
0670 216	1	Whitman	Pub	2	138	Yes	4	3	22	22
0670 217	1	Whitman	Pub	2	143	Yes	32	31	91	77
0671 101	4	Whitman	Pub	2	722	No	62	6	45	6
0671 105	1	Whitman	Pub	2	148	No
0671 201	4	Whitman	Pub	3	755	No	40	2	40	5
0671 225	4	Whitman	Pub	3	687	No	67	7	51	7
0671 305	1	Whitman	Pub	4	139	No	111	98
0671 308	1	Whitman	Pub	4	131	No	12	11
0671 312	1	Whitman	Pub	4	129	No	54	49	103	86
0671 316	1	Whitman	Pub	4	129	No	60	54	24	24
0671 317	1	Whitman	Pub	4	113	No	122	104
0671 318	1	Whitman	Pub	4	132	No	53	48	28	27
0671 321	1	Whitman	Pub	4	120	No	120	107	121	103
0671 323	4	Whitman	Pub	4	1065	No	1	1	26	1
0672 101A	3	Whitman	Sha	1	430	No
0672 101D	3	Whitman	Sha	1	475	No	163	1
0672 203A	1	Whitman	Pub	2	157	No	34	33	52	44
0672 203B	1	Whitman	Pub	2	220	No	8	7	5	5
0672 205	1	Whitman	Pub	2	156	No	22	21	48	41
0672 207	1	Whitman	Pub	2	155	No	21	20	54	46
0672 301	1	Whitman	Pub	3	173	No	23	22	41	35
0672 304A	1	Whitman	Pub	3	157	No	48	43	63	52
0672 304B	1	Whitman	Pub	3	220	No	11	10	1	1
0672 306	1	Whitman	Pub	3	156	No	55	50	64	53
0672 309	1	Whitman	Pub	3	188	No	18	17	7	7
0672 311	1	Whitman	Pub	3	188	No	17	16	11	11
0672 401	1	Whitman	Pub	4	181	No	16	15	12	12
0672 402	1	Whitman	Pub	4	128	No	109	96	86	72
0672 403	1	Whitman	Pub	4	185	No	9	8	13	13
0672 404	1	Whitman	Pub	4	143	No	20	19	14	14
0672 405	1	Whitman	Pub	4	165	No	24	23	44	38
0672 406	1	Whitman	Pub	4	140	No	25	24	84	71
0672 407A	1	Whitman	Pub	4	150	No	42	39	49	42
0672 407B	1	Whitman	Pub	4	110	No	117	104	89	75
0673 105	1	Whitman	Sha	1	116	No	50	45	10	10
0673 107	1	Whitman	Sha	1	114	No	123	108	104	87
0673 108	1	Whitman	Pub	1	144	No	66	59	93	79
0673 109	1	Whitman	Pub	1	144	No	78	68	92	78
0673 113	1	Whitman	Pub	1	220	No	7	6	4	4
0673 118	1	Whitman	Pub	1	146	No	81	71	71	58
0673 120	1	Whitman	Pub	1	146	No	52	47	77	64
0673 123	1	Whitman	Pub	1	140	No	79	69	96	80
0673 125	1	Whitman	Pub	1	140	No	80	70	102	85
0673 206	1	Whitman	Pub	2	215	No	15	14	6	6
0673 215	1	Whitman	Sha	2	109	No	105	92	148	121
0673 217	1	Whitman	Sha	2	114	No	106	93	36	33
0673 222	1	Whitman	Sha	2	118	No	87	73
0673 223	1	Whitman	Pub	2	140	No	84	74	60	50
0673 224	1	Whitman	Sha	2	113	No	147	120
0673 305	1	Whitman	Sha	3	114	No	89	78	53	45
0673 306	4	Whitman	Pub	3	465	No	122	13	152	27
0673 307	1	Whitman	Sha	3	114	No	88	77	59	49
0673 308	1	Whitman	Pub	3	144	No	45	40	101	84
0673 309	1	Whitman	Pub	3	146	No	82	69
0673 310	1	Whitman	Sha	3	113	No	93	82	134	112
0673 311	4	Whitman	Pub	3	456	No	150	26
0673 312	1	Whitman	Sha	3	118	No	94	83	112	94
0673 313	1	Whitman	Pub	3	109	No	90	79	125	107
0673 314	2	Whitman	Pub	3	222	No	121	2	160	6
0673 315	1	Whitman	Sha	3	109	No	110	97	149	122
0673 316	2	Whitman	Pub	3	223	No	128	4	154	3
0673 317	1	Whitman	Sha	3	114	No	73	65	15	15
0673 318	1	Whitman	Sha	3	118	No	95	84	98	82
0673 319	4	Whitman	Pub	3	458	No	144	30	127	17
0673 320	1	Whitman	Sha	3	113	No	92	81	99	83
0673 321	1	Whitman	Pub	3	145	No	72	64
0673 425	1	Whitman	Pub	4	137	No	76	63
0673 427	1	Whitman	Pub	4	130	No	75	62
0673 429	1	Whitman	Pub	4	119	No	142	116
0674 302	2	Whitman	Sha	3	240	No	124	3	156	4
0674 304	2	Whitman	Sha	3	231	No	129	5	157	5
0674 402	4	Whitman	Prv	4	965	No	74	8	58	8
0674 403	2	Whitman	Pub	4	584	No	41	1	38	1
0686 102	4	Whitman	Pub	1	554	No	131	17	100	15
0686 106	1	Whitman	Pub	1	138	No	101	89	111	93
0686 202	4	Whitman	Pub	2	558	No	126	15	128	18
0686 203	1	Whitman	Pub	2	193	No	13	12	27	26
0686 204	1	Whitman	Pub	2	202	No	14	13	8	8
0686 205	1	Whitman	Pub	2	195	No	10	9	23	23
0686 206	1	Whitman	Pub	2	137	No	87	76
0686 302	4	Whitman	Pub	3	510	No	143	29	135	21
0686 303	1	Whitman	Pub	3	179	No	37	36	29	28
0686 305	1	Whitman	Pub	3	211	No	5	4	9	9
0686 402	4	Whitman	Pub	4	485	No	140	26	136	22
0686 403	1	Whitman	Pub	4	128	No	107	94	109	92
0686 404	1	Whitman	Pub	4	109	No	115	102	108	91
0686 405	1	Whitman	Pub	4	131	No	102	90	106	89
0686 406	1	Whitman	Pub	4	109	No	113	100	107	90
0693 105	1	Butler	Sha	1	138	Yes	52	46	98	88
0693 107	1	Butler	Sha	1	139	Yes	25	25
0693 113	4	Butler	Prv	1	653	Yes	161	38	108	15
0693 115	4	Butler	Prv	1	522	Yes	158	36
0693 202	4	Butler	Prv	2	580	No	116	17	112	18
0693 203	4	Butler	Prv	2	580	No	117	18	109	16
0693 205	1	Butler	Sha	2	138	No	38	36	72	66
0693 207	1	Butler	Sha	2	139	No	39	37	29	28
0693 208	4	Butler	Prv	2	580	No	132	24	126	20
0693 213	4	Butler	Prv	2	580	No	122	21	106	14
0694 202	4	Butler	Prv	2	542	No	139	29	152	33
0694 204	4	Butler	Prv	2	574	No	138	28	129	23
0694 209	1	Butler	Sha	2	148	No	16	15
0694 211	4	Butler	Prv	2	522	No	142	31	150	31
0694 212	4	Butler	Prv	2	522	No	151	33	151	32
0694 213	4	Butler	Prv	2	522	No	154	34	153	34
0694 214	4	Butler	Prv	2	580	No	135	25	128	22
0694 304	4	Butler	Prv	3	574	No	128	23	139	25
0694 305	1	Butler	Sha	3	152	No	12	12	21	20
0694 309	1	Butler	Sha	3	148	No	13	13	20	19
0694 313	4	Butler	Prv	3	580	No	127	22	127	21
0695 102	4	Butler	Prv	1	522	No	157	35	154	35
0695 103	1	Butler	Sha	1	139	No	11	10
0695 104	4	Butler	Prv	1	516	No	140	30	157	36
0695 105	1	Butler	Sha	1	153	No	10	9
0695 202	4	Butler	Prv	2	580	No	136	26	147	30
0695 203	1	Butler	Sha	2	139	No	72	66	6	5
0695 204	4	Butler	Prv	2	522	No	159	37	159	38
0695 205	1	Butler	Sha	2	153	No	26	26	5	4
0696 102	1	Butler	Sha	1	132	No	74	68	80	73
0696 103	1	Butler	Prv	1	211	No	16	16	3	2
0696 104	1	Butler	Sha	1	142	No	21	21	28	27
0696 105	1	Butler	Sha	1	142	No	19	19	36	34
0696 106	1	Butler	Sha	1	139	No	23	23	56	52
0696 107	1	Butler	Sha	1	138	No	20	20	37	35
0696 108	1	Butler	Sha	1	135	No	22	22	75	68
0696 201	1	Butler	Sha	2	137	No	51	45	64	59
0696 202	4	Butler	Prv	2	580	No	92	8	141	27
0696 203	1	Butler	Sha	2	128	No	66	60	63	58
0696 205	4	Butler	Prv	2	580	No	120	20	140	26
0696 301	1	Butler	Sha	3	137	No	54	48	38	36
0696 302	4	Butler	Prv	3	580	No	114	16	146	29
0696 303	1	Butler	Sha	3	128	No	55	49	39	37
0696 305	4	Butler	Prv	3	580	No	113	15	145	28
0696 308	1	Butler	Sha	3	140	No	43	40	33	32
0696 401	1	Independent	Sha	4	137	No	4	3	10	9
0696 402	4	Independent	Prv	4	580	No	60	3	105	6
0696 403	1	Independent	Sha	4	128	No	21	17	37	32
0696 405	4	Independent	Prv	4	580	No	62	5	43	2
0696 408	1	Independent	Sha	4	140	No	4	4
0703 106	4	Butler	Prv	1	538	No	130	24
0703 112	4	Butler	Prv	1	571	No	101	11	110	17
0703 114	1	Butler	Prv	1	202	No	14	14	7	6
0703 204	1	Butler	Prv	2	219	No	4	4	2	1
0703 210	4	Butler	Prv	2	580	No	46	5	74	6
0703 212	4	Butler	Pub	2	571	No	111	13	118	19
0703 304	1	Butler	Prv	3	219	Yes	2	2
0703 306	4	Butler	Prv	3	564	Yes	146	32	158	37
0703 312	4	Butler	Prv	3	571	Yes	137	27	100	10
0703 314	1	Butler	Sha	3	139	Yes	28	28
0703 316	1	Butler	Sha	3	140	Yes	27	27
